str	version	fps	maxKey	layers	frames	textures	blend(src/dst)
npc_cur_b_cube_loop.str	148	60	80	3	14	cur_cube_f_02.tga;cur_cube_f_03.tga;cur_cube_f_04.tga;cur_cube_f_05.tga;cur_cube_f_06.tga	0/0;1/6;5/7
npc_cur_b_cube_start.str	148	60	11	3	10	cur_cube_f_00.tga;cur_cube_f_01.tga;cur_cube_f_02.tga	0/0;1/6;5/7
npc_cur_b_shock.str	148	60	29	2	7	cur_shockwave_00.bmp;cur_shockwave_01.bmp;cur_shockwave_02.bmp;cur_shockwave_03.bmp	0/0;5/7
npc_cur_r_cube_bottom_loop.str	148	60	80	3	10	cur_cube_b_00.tga;cur_cube_b_01.tga;cur_cube_b_02.tga;cur_cube_b_03.tga;cur_cube_b_04.tga	0/0;1/6;5/7
npc_cur_r_cube_bottom_start.str	148	60	11	3	10	cur_cube_b_00.tga;cur_cube_b_01.tga;cur_cube_b_02.tga;cur_cube_b_03.tga;cur_cube_b_04.tga	0/0;1/6;5/7
npc_cur_r_cube_loop.str	148	60	80	3	14	cur_cube_f_02.tga;cur_cube_f_03.tga;cur_cube_f_04.tga;cur_cube_f_05.tga;cur_cube_f_06.tga	0/0;1/6;5/7
npc_cur_r_cube_start.str	148	60	11	3	10	cur_cube_f_00.tga;cur_cube_f_01.tga;cur_cube_f_02.tga	0/0;1/6;5/7
npc_cur_r_shock.str	148	60	29	2	7	cur_shockwave_00.bmp;cur_shockwave_01.bmp;cur_shockwave_02.bmp;cur_shockwave_03.bmp	0/0;5/7
npc_gate_green.str	148	60	113	60	403	42tex	0/0;5/6;5/7
npc_gate_purple.str	148	60	113	60	403	42tex	0/0;5/6;5/7
npc_gate_red.str	148	60	113	60	403	42tex	0/0;5/6;5/7
npc_gate_skyblue.str	148	60	113	58	397	42tex	0/0;5/6;5/7
odl2.str	148	60	150	12	79	bflower.bmp;rflower.bmp;rorb.bmp;rorb2.bmp	0/0;5/7
oleumsanctum.str	148	60	80	25	120	28tex	0/0;5/6;5/7
oleumsanctum_bottom.str	148	60	80	3	8	ole_bottom_00.bmp;ole_bottom_01.bmp;ole_bottom_02.bmp;ole_bottom_03.bmp;ole_glow_1.tga	0/0;5/6;5/7
oleumsanctum_hit.str	148	60	30	6	29	10tex	0/0;5/6;5/7
oleumsanctum_loop.str	148	60	84	14	65	11tex	0/0;5/7
only_one_bullet.str	148	60	50	8	69	hid_light_04.bmp;onl_mark_01.tga;onl_mark_02.tga;onl_mark_03.tga	0/0;5/6;5/7
only_one_bullet_hit.str	148	60	12	3	10	onl_fire_00.bmp;onl_fire_01.bmp;onl_fire_02.bmp;onl_fire_03.bmp;onl_light_01.bmp	0/0;5/7
overslash.str	148	60	25	6	21	19tex	0/0;5/6;5/7
overslash_bottom.str	148	60	33	2	3	7tex	0/0;5/7
overslash_cast.str	148	60	40	15	50	ove_glow_01.bmp;ove_glow_02.bmp;ove_ring_01.tga	0/0;5/6;5/7
overslash_hit.str	148	60	16	13	50	11tex	0/0;5/6;5/7
p_failed.str	148	60	120	17	158	6tex	0/0;5/7
p_success.str	148	60	120	20	73	pharmacy_s.bmp;pika02.bmp;ring_b.bmp;success.bmp;thunder_pang.bmp	0/0;5/7
penne.str	148	60	160	16	81	tenfe.bmp	0/0;5/7
petitio.str	148	60	50	14	71	11tex	0/0;5/6;5/7
petitio_bottom.str	148	60	81	10	59	pet_circle_1.bmp;pet_crack_1.bmp;pet_crack_1.tga;pet_glow_1.tga	0/0;5/6;5/7
pierce.str	148	60	25	9	143	lord_blast_f.bmp;pikapika.bmp;round_kirakira.bmp;twirl_soft.bmp	5/7
platinum.str	148	60	60	8	41	brser.bmp;cross3.bmp;pokjuk_d.bmp;ring_b.bmp	0/0;5/7
pneuma1.str	148	60	619	8	651	freeze_a_small.bmp;lord_blast_b_small.bmp;safeline.bmp	0/0;5/7
pneuma2.str	148	60	615	8	651	freeze_a_small.bmp;lord_blast_b_small.bmp;safeline.bmp	0/0;5/7
pneuma3.str	148	60	615	8	651	freeze_a_small.bmp;lord_blast_b_small.bmp;safeline.bmp	0/0;5/7
pneumaticusprocella_1.str	148	60	120	8	36	14tex	0/0;2/1;5/6;5/7
pneumaticusprocella_2.str	148	60	120	8	36	14tex	0/0;2/1;5/6;5/7
pneumaticusprocella_3.str	148	60	120	8	36	14tex	0/0;2/1;5/6;5/7
pneumaticusprocella_cast.str	148	60	60	3	8	16tex	0/0;5/6;5/7
pneumaticusprocella_target.str	148	60	60	6	23	pne_circle_01.bmp;pne_circle_02.tga	0/0;5/6;5/7
poison.str	148	60	16	10	39	lens_r.bmp;pokjuk_c.bmp;twirl.bmp	0/0;5/7
poison_mist.str	148	60	63	3	18	smoke2.bmp;smoke3.bmp	0/0;5/7
poisonreact.str	148	60	111	3	40	ring_zigzag.bmp	0/0;5/7
poisonreact_1st.str	148	60	111	3	40	ring_zigzag.bmp	0/0;5/7
poisonzone.str	148	60	60	9	114	6tex	0/0;5/7
pokjuk_jap.str	148	60	71	25	258	11tex	0/0;5/7
pol.str	148	60	85	2	9	pol.bmp	0/0;5/7
pong.str	148	60	109	5	35	pong1.bmp;pong2.bmp;pong3.bmp	0/0;5/7
pong1.str	148	60	69	5	35	pong1.bmp;pong2.bmp;pong3.bmp	0/0;5/7
pong2.str	148	60	100	4	19	pong1.bmp;pong2.bmp;pong3.bmp	0/0;5/7
pong3.str	148	60	90	4	17	pong1.bmp;pong2.bmp;pong3.bmp	0/0;5/7
potal.str	148	60	600	15	178	14tex	0/0;5/6;5/7
powerfulfaith.str	148	60	75	19	94	26tex	0/0;5/6;5/7
powerswing.str	148	60	78	12	257	axe.bmp;explosive_1_128.bmp;lord_blast_f.bmp;smoke_mud.bmp;spark.bmp	0/0;5/6;5/7
ppring3.str	148	60	180	35	644	6tex	0/0;5/7
presensacies.str	148	60	120	27	130	pre_glow_1.bmp;pre_particle_1.bmp;pre_particle_2.bmp;pre_shine_1.bmp;pre_shine_3.bmp	0/0;5/7
presensacies_cast.str	148	60	120	13	60	pre_particle_2.bmp;pre_shine_1.bmp	0/0;5/7
proboc.str	148	60	65	11	428	explosive_1_128.bmp;piero.bmp;pika01.bmp	0/0;5/7
proboke.str	148	60	71	10	429	explosive_1_128.bmp;piero.bmp;pika01.bmp	0/0;5/6;5/7
procella.str	148	60	60	7	18	37tex	0/0;5/7
procella_bottom.str	148	60	60	6	15	13tex	0/0;5/6;5/7
procella_cast.str	148	60	35	3	6	9tex	0/0;5/6;5/7
procella_cast_bottom.str	148	60	44	4	11	14tex	0/0;5/6;5/7
procella_grace_breeze.str	148	60	24	3	8	11tex	0/0;5/7
procella_grace_breeze_bottom.str	148	60	39	3	10	10tex	0/0;5/6;5/7
procella_hit.str	148	60	10	6	15	6tex	0/0;5/7
procella_storm.str	148	60	119	23	100	25tex	0/0;5/6;5/7
prominence_kick.str	148	60	160	19	118	7tex	0/0;5/7
pronmarch.str	148	60	48	11	36	6tex	0/0;5/6;5/7
pronmarch_cast.str	148	60	60	9	40	pro_note_00.tga;pro_note_01.tga	0/0;5/6
pronmarch_cast_bottom.str	148	60	60	9	30	pro_note_00.tga;pro_note_01.tga;pro_ring_00.tga	0/0;5/6;5/7
providence.str	148	60	120	6	73	freeze_ice_part.bmp;providence.bmp	0/0;2/1;5/7
provoke.str	148	60	74	11	569	explosive_1_128.bmp;piero.bmp;pika01.bmp	0/0;5/6;5/7
qd2.str	148	60	45	6	25	6tex	0/0;2/7;5/7
qscaraba.str	148	60	90	5	244	ska2.bmp	3/9
quagmire.str	148	60	120	4	141	bubble_d.bmp;bubble_e.bmp	0/0;5/7
quagmire.str	148	60	120	5	292	bubble_b.bmp;bubble_c.bmp;bubble_d.bmp	0/0;5/7
raidenpou.str	148	60	89	37	122	78tex	0/0;1/6;5/6;5/7
rain_of_crystal_attack.str	148	60	27	17	60	12tex	0/0;5/6;5/7;5/8
rain_of_crystal_attack_bottom.str	148	60	42	5	12	12tex	0/0;5/6;5/7
rain_of_crystal_casting.str	148	60	95	9	66	rai_snow_01.bmp	0/0;5/7
rain_of_crystal_casting_bottom.str	148	60	95	4	9	rai_snow_01.bmp	0/0;5/7
ramadan.str	148	60	90	16	266	explosive_1_128.bmp;lens_b.bmp;pokjuk_c.bmp	0/0;5/7
reachs.str	148	60	120	13	74	7tex	0/0;5/7;5/9
rebound_shield.str	148	60	44	12	33	reb_circle_01.bmp;reb_ring_01.tga	0/0;5/6;5/7
rebound_shield_bottom.str	148	60	39	4	19	13tex	0/0;5/6;5/7
rebound_shield_cast.str	148	60	40	5	12	19tex	0/0;5/6;5/7
rebound_shield_cast_bottom.str	148	60	40	4	9	reb_blk_01.tga;reb_circle_01.bmp	0/0;5/6;5/7
recovery.str	148	60	138	21	541	ff.bmp;recovery_angel.bmp;recovery_particle.bmp;ring.bmp	0/0;5/7
red_cross.str	148	60	119	2	13	cross1.bmp	0/0;5/7
red_phoenix_end.str	148	60	9	3	6	tof_glow_01.tga;tof_phoenix_00.bmp	0/0;5/6;5/7
red_phoenix_loop.str	148	60	59	4	13	tof_glow_01.tga;tof_phoenix_00.bmp;tof_ring_00.bmp	0/0;5/6;5/7
red_phoenix_start.str	148	60	8	5	14	tof_glow_01.tga;tof_phoenix_00.bmp;tof_shock_01.bmp	0/0;5/6;5/7
redyoumei2.str	148	60	102	6	24	21tex	0/0;5/6;5/7
redyoumei2.str	148	60	102	12	50	45tex	0/0;5/2;5/6;5/7
reiketsuhou.str	148	60	39	37	156	21tex	0/0;5/6;5/7
reiketsuhou_bottom.str	148	60	85	21	140	13tex	0/0;5/6;5/7
religio.str	148	60	70	30	145	20tex	0/0;5/6;5/7
religio_cast.str	148	60	60	7	30	rel_circle_1.bmp	0/0;5/7
repair weapon.str	148	60	119	7	256	black_hammer_small.bmp;black_moru.bmp;black_sword.bmp;lord_blast_c.bmp;lord_blast_d.bmp	0/0;5/6;5/7
repairweapon.str	148	60	118	7	256	black_hammer_small.bmp;black_moru.bmp;black_sword.bmp;lord_blast_c.bmp;lord_blast_d.bmp	0/0;5/6;5/7
researchreport.str	148	60	72	12	63	45tex	0/0;5/6;5/7
researchreport_cast.str	148	60	42	7	26	17tex	0/0;5/6;5/7
researchreport_cast_bottom.str	148	60	42	4	15	res_circle_1.bmp;res_glow_1.tga	0/0;5/6;5/7
resurrection.str	148	60	203	41	2454	8tex	0/0;5/6;5/7
resurrection_min.str	148	60	110	7	107	cross_old.bmp;ring_b.bmp;round_sphere.bmp;tul0003.bmp	0/0;5/7
rhythmshooting_cast.str	148	60	50	7	38	20tex	0/0;5/6
rhythmshooting_cast_bottom.str	148	60	53	4	9	rhy_ring_01.tga	0/0;5/6
rhythmshooting_hit.str	148	60	17	12	49	6tex	0/0;5/6;5/7
rhythmshooting_shot.str	148	60	22	16	93	6tex	0/0;5/6;5/7
rk_luxanima.str	148	60	90	7	30	pokjuk_c.bmp;pokjuk_d.bmp;ring_b.bmp;thunder_pang.bmp	0/0;5/7
rockdown.str	148	60	40	28	153	25tex	0/0;5/6;5/7
rockdown_bottom.str	148	60	69	6	19	13tex	0/0;5/6;5/7
rockdown_cast.str	148	60	30	2	3	8tex	0/0;5/7
rockdown_cast_bottom.str	148	60	60	4	9	12tex	0/0;5/7
rockdown_hit.str	148	60	19	3	8	6tex	0/0;5/7
roki_capriccio.str	148	60	63	12	63	24tex	0/0;5/6;5/7
roki_capriccio_cast.str	148	60	59	15	54	15tex	0/0;5/6;5/7
roki_capriccio_cast_bottom.str	148	60	55	3	6	rok_ring_01.tga	0/0;5/7
rokicapriccio.str	148	60	63	12	63	24tex	0/0;5/6;5/7
ros2023_1st.str	148	60	90	5	14	16tex	0/0;5/6;5/7
ros2023_2nd.str	148	60	90	4	11	16tex	0/0;5/6;5/7
roseblossom_cast.str	148	60	40	7	18	17tex	0/0;5/6;5/7
roseblossom_cast_bottom.str	148	60	40	2	3	ros_garden_01.tga	0/0;5/6
roseblossom_hit.str	148	60	16	13	50	10tex	0/0;5/6;5/7
roseblossom_rose.str	148	60	59	14	67	15tex	0/0;5/6;5/7
roseblossom_shot.str	148	60	16	8	25	11tex	0/0;5/6;5/7
rrrooo2.str	148	60	190	13	64	24tex	0/0;5/6;5/7
rulebreak.str	148	60	90	23	144	19tex	0/0;5/6;5/7
rulebreak_buff.str	148	60	60	4	15	rul_flare_02.bmp;rul_glow_00.tga;rul_ring_00.bmp	0/0;5/6;5/7
rune_fail.str	148	60	90	8	67	13tex	0/0;5/7
rune_slot_big.str	148	60	100	14	136	25tex	0/0;5/6;5/7
rune_slot_small.str	148	60	60	7	76	slo_bg.tga;slo_circle.tga;slo_glow.bmp;slo_outline_00.bmp;slo_outline_00.tga	0/0;5/6;5/7
rune_success.str	148	60	90	9	76	13tex	0/0;5/7
rune_upgrade_fail.str	148	60	60	17	102	28tex	0/0;5/6;5/7
rune_upgrade_succecss.str	148	60	67	16	91	27tex	0/0;5/6;5/7
rwc2011.str	148	60	200	19	214	15tex	0/0;5/7
rwc2011_2.str	148	60	180	8	105	2011.bmp;heart_1.bmp;heart_2.bmp;rwc.bmp	0/0;5/7
s5.str	148	60	100	25	158	blood.bmp;explosive_1_128.bmp;pppp.bmp;pppp2.bmp;thunder_center.bmp	0/0;5/7
s_storm.str	148	60	85	18	93	7tex	0/0;5/7
safetywall.str	148	60	60	13	413	freeze_ice_part.bmp;safeline.bmp	0/0;5/7
sakura.str	148	60	150	14	71	sakura1.bmp	0/0;5/7
sakura_fubuki.str	148	60	180	29	132	7tex	0/0;5/6;5/7
sanctuary.str	148	60	105	25	355	7tex	0/0;5/6;5/7
sandman.str	148	60	90	9	367	freeze_ice_part.bmp;gas_out.bmp;poison_smoke.bmp	0/0;5/7
sandy_festival_of_ki_sul.str	148	60	40	6	23	17tex	0/0;5/7
sandy_festival_of_ki_sul_bottom.str	148	60	45	21	100	18tex	0/0;5/6;5/7
sangorunic1.str	148	60	240	17	68	13tex	0/0;5/6;5/7
savage_impact.str	148	60	12	7	20	16tex	0/0;5/6;5/7
savage_impact_hit.str	148	60	16	14	57	15tex	0/0;5/6;5/7
secondfalth.str	148	60	60	9	32	15tex	0/0;5/6;5/7
secondfalth_aura.str	148	60	69	6	27	22tex	0/0;5/6
secondfalth_hit.str	148	60	14	13	60	7tex	0/0;5/6;5/7
secondfalth_start.str	148	60	87	9	43	8tex	0/0;2/1;5/6;5/7
secondflame.str	148	60	100	9	39	17tex	0/0;2/1;5/6;5/7
secondflame_bottom.str	148	60	100	8	36	11tex	0/0;2/1;5/6;5/7
secondjudgement.str	148	60	90	23	105	27tex	0/0;2/1;5/6;5/7
sekienhou.str	148	60	75	4	11	42tex	0/0;3/7;5/6;5/7
serpens_bottom.str	148	60	59	19	54	49tex	0/0;1/6;5/7
serpens_cast.str	148	60	39	18	81	10tex	0/0;5/6;5/7
serpens_cast_bottom.str	148	60	39	6	19	11tex	0/0;5/6;5/7
serpens_deep_poisoning.str	148	60	24	4	15	14tex	0/0;5/6;5/7
serpens_deep_poisoning_bottom.str	148	60	39	7	34	22tex	0/0;1/6;5/6;5/7
serpens_hit.str	148	60	15	13	40	26tex	0/0;5/6;5/7
serpens_shield.str	148	60	119	23	100	23tex	0/0;5/6;5/7
servant_demolition_collect.str	148	60	40	21	60	20tex	0/0;5/7
servant_demolition_hit.str	148	60	25	10	31	18tex	0/0;5/7
servant_demolition_leftdown.str	148	60	53	28	153	17tex	0/0;5/6;5/7
servant_demolition_rightdown.str	148	60	53	28	153	17tex	0/0;5/6;5/7
servant_phantom_down.str	148	60	53	27	148	10tex	0/0;5/6;5/7
servant_phantom_hit.str	148	60	10	6	15	11tex	0/0;5/7
servant_phantom_hit_bottom.str	148	60	25	5	16	8tex	0/0;5/7
servant_phantom_shot.str	148	60	31	17	104	16tex	0/0;5/6;5/7
servant_phantom_sub.str	148	60	20	10	37	13tex	0/0;5/6;5/7
servant_phantom_sub_bottom.str	148	60	15	4	9	7tex	0/0;5/7
servant_sign.str	148	60	30	10	43	6tex	0/0;5/6;5/7
servant_sign_bottom.str	148	60	30	2	5	ser_ring_bottom_00.bmp	0/0;5/7
servant_sign_down.str	148	60	24	9	44	10tex	0/0;5/6;5/7
servant_sign_down_bottom.str	148	60	27	3	6	10tex	0/0;5/7
servant_sign_shot.str	148	60	49	22	97	12tex	0/0;5/6;5/7
servantweapon.str	148	60	30	8	29	ser_dragon_00.tga;ser_ring_00.bmp;ser_wp_00.bmp;ser_wp_00.tga	0/0;5/6;5/7
servantweapon_cast.str	148	60	37	14	45	8tex	0/0;5/6;5/7
servantweapon_hit.str	148	60	15	6	15	11tex	0/0;5/7
servantweapon_hit_bottom.str	148	60	24	6	19	9tex	0/0;5/6;5/7
servantweapon_shoot.str	148	60	11	5	28	6tex	0/0;5/6;5/7
servantweapon_shoot_bottom.str	148	60	30	5	28	6tex	0/0;5/6;5/7
setsudan.str	148	60	121	4	61	light_a.bmp;light_b.bmp;light_c.bmp;light_d.bmp;light_e.bmp	0/0;5/7
shadow_exceed.str	148	60	61	26	111	24tex	0/0;5/6;5/7
shadow_exceed_b_shadow.str	148	60	95	8	35	24tex	0/0;5/6;5/7
shadow_exceed_b_shadow_bottom.str	148	60	81	2	7	sha_shadowbottom_00.tga	0/0;5/6
shadow_exceed_bottom.str	148	60	55	2	7	sha_shadowbottom_01.tga	0/0;5/6
shadow_exceed_cast.str	148	60	60	4	15	6tex	0/0;5/6
shadow_exceed_cha.str	148	60	28	2	3	7tex	0/0;5/6
shadow_exceed_cha_bottom.str	148	60	40	2	5	sha_shadowbottom_00.tga	0/0;5/6
shadow_exceed_f_shadow.str	148	60	95	8	35	24tex	0/0;5/6;5/7
shadow_exceed_f_shadow_bottom.str	148	60	81	2	7	sha_shadowbottom_00.tga	0/0;5/6
shadow_stab.str	148	60	17	9	28	30tex	0/0;5/6;5/7
shadow_stab_hit1.str	148	60	16	14	57	12tex	0/0;5/6;5/7
shadow_stab_hit2.str	148	60	16	16	63	16tex	0/0;5/6;5/7
shield_chain_rush.str	148	60	110	3	36	17tex	0/0;5/6;5/7
shield_charge.str	148	60	90	8	129	lord_blast_b.bmp;lord_blast_d.bmp;shield.bmp;stun.bmp	0/0;2/1;5/7
shield_shooting.str	148	60	20	5	12	17tex	0/0;5/6;5/7
shield_shooting_cast.str	148	60	60	12	33	shi_glow_01.bmp;shi_ring_01.bmp;shi_shield_01.tga	0/0;5/6;5/7
shield_shooting_hit.str	148	60	16	14	53	19tex	0/0;5/6;5/7
shinkirou_idle_end.str	148	60	20	3	6	13tex	0/0;5/6
shinkirou_idle_loop.str	148	60	59	3	6	13tex	0/0;5/6
shinkirou_idle_start.str	148	60	10	3	8	13tex	0/0;5/6
shockwave.str	148	60	74	8	41	11tex	0/0;5/7
shockwavehit.str	148	60	29	4	33	8tex	0/0;5/7
silence.str	148	60	90	7	85	6tex	0/0;2/1;5/7
silverlightning.str	148	60	80	19	82	18tex	0/0;5/6;5/7
sincerefaith.str	148	60	60	22	85	32tex	0/0;5/6;5/7
sincerefaith_bottom.str	148	60	60	5	20	sin_circle_01.bmp;sin_glow_01.tga	0/0;5/6;5/7
singa.str	148	60	180	12	107	pika02.bmp;snow3.bmp;ssgg.bmp;ssgg2.bmp;ssgg3.bmp	0/0;5/7
singa.str	148	60	180	12	107	pika02.bmp;snow3.bmp;ssgg.bmp;ssgg2.bmp;ssgg3.bmp	0/0;5/7
sj_document.str	148	60	140	8	57	moonn_1.bmp;ring_b.bmp;starr_1.bmp;sunn_1.bmp	0/0;5/7
skaura33.str	148	60	150	23	131	7tex	0/0;5/6;5/7
ske_all_in_the_sky.str	148	60	149	40	197	22tex	0/0;5/6;5/7
ske_dawn_break.str	148	60	61	14	61	22tex	0/0;5/6;5/7
ske_enchanting_sky_00.str	148	60	20	17	80	6tex	0/0;5/6;5/7
ske_enchanting_sky_01.str	148	60	59	18	89	7tex	0/0;5/6;5/7
ske_midnight_kick.str	148	60	60	15	64	16tex	0/0;5/6;5/7
ske_noon_blast.str	148	60	66	30	109	26tex	0/0;5/6;5/7
ske_rising_moon_00.str	148	60	19	13	58	ris_circlealpha.tga;ris_innercircle_00.tga;ris_innercircle_01.tga;ris_moon.tga;ris_outercircle.tga	0/0;5/6;5/7
ske_rising_moon_01.str	148	60	39	12	45	6tex	0/0;5/6;5/7
ske_rising_moon_02.str	148	60	59	13	48	ris_circlealpha.tga;ris_innercircle_00.tga;ris_innercircle_01.tga;ris_moon.tga;ris_outercircle.tga	0/0;5/6;5/7
ske_rising_moon_03.str	148	60	39	12	47	6tex	0/0;5/6;5/7
ske_rising_moon_04.str	148	60	59	13	48	ris_circlealpha.tga;ris_innercircle_00.tga;ris_innercircle_01.tga;ris_moon.tga;ris_outercircle.tga	0/0;5/6;5/7
ske_rising_moon_05.str	148	60	39	12	47	6tex	0/0;5/6;5/7
ske_rising_sun.str	148	60	59	10	35	ris_circlealpha.tga;ris_innercircle.tga;ris_lightglow.bmp;ris_outercircle.tga;ris_sun.tga	0/0;5/6;5/7
ske_rising_sun_00.str	148	60	19	12	53	ris_circlealpha.tga;ris_innercircle.tga;ris_lightglow.bmp;ris_outercircle.tga;ris_sun.tga	0/0;5/6;5/7
ske_rising_sun_01.str	148	60	39	10	35	ris_circlealpha.tga;ris_innercircle.tga;ris_lightglow.bmp;ris_outercircle.tga;ris_sun.tga	0/0;5/6;5/7
ske_rising_sun_02.str	148	60	39	13	52	ris_circlealpha.tga;ris_innercircle.tga;ris_lightglow.bmp;ris_outercircle.tga;ris_sun.tga	0/0;5/6;5/7
ske_rising_sun_03.str	148	60	39	10	35	ris_circlealpha.tga;ris_innercircle.tga;ris_lightglow.bmp;ris_outercircle.tga;ris_sun.tga	0/0;5/6;5/7
ske_rising_sun_04.str	148	60	39	13	52	ris_circlealpha.tga;ris_innercircle.tga;ris_lightglow.bmp;ris_outercircle.tga;ris_sun.tga	0/0;5/6;5/7
ske_rising_sun_05.str	148	60	39	10	35	ris_circlealpha.tga;ris_innercircle.tga;ris_lightglow.bmp;ris_outercircle.tga;ris_sun.tga	0/0;5/6;5/7
ske_star_cannon.str	148	60	73	21	102	14tex	0/0;5/6;5/7
ske_star_cannon_bottom.str	148	60	86	12	84	14tex	0/0;5/6;5/7
ske_twinkling_galaxy00.str	148	60	70	16	79	12tex	0/0;5/6;5/7
ske_twinkling_galaxy01.str	148	60	70	16	79	12tex	0/0;5/6;5/7
ske_twinkling_galaxy02.str	148	60	70	16	79	12tex	0/0;5/6;5/7
ske_twinkling_galaxy03.str	148	60	70	16	79	12tex	0/0;5/6;5/7
ske_twinkling_galaxy_bottom.str	148	60	79	13	96	14tex	0/0;5/6;5/7
skidtrap.str	148	60	103	3	187	skid.bmp	0/0;5/6;5/7
sleep.str	148	60	49	5	44	zz.bmp	0/0;2/1
slowp.str	148	60	120	13	154	6tex	0/0;5/7
slug.str	148	60	62	16	306	7tex	0/0;2/1;5/7
so_elemental_shield.str	148	60	145	17	673	9tex	0/0;5/7
solar_burst.str	148	60	120	19	227	14tex	0/0;5/7
solidtrap.str	148	60	60	6	35	10tex	0/0;5/6;5/7
solidtrap_bottom.str	148	60	40	3	10	sol_dust_00.tga	0/0;5/6
solidtrap_cast.str	148	60	32	4	9	sol_smoke_00.tga	0/0;5/6
solidtrap_cast_bottom.str	148	60	32	4	9	9tex	0/0;5/6;5/7
solidtrap_hit.str	148	60	30	4	15	15tex	0/0;5/6;5/7
sonic_claw.str	148	60	40	12	33	freeze_ice_part.bmp;lens_b.bmp;pika02.bmp	0/0;5/7
sonicblow.str	148	60	40	13	88	freeze_ice_part.bmp;lens_b.bmp;myul_a.bmp;myul_b.bmp	0/0;5/7
soul_curse.str	148	60	70	10	55	akuma copy.bmp;explosive_1_128.bmp;freeze_a.bmp	0/0;5/7
soul_gathering.str	148	60	51	16	81	27tex	0/0;5/6;5/7
soul_golem.str	148	60	140	9	44	gst.bmp;gst1.bmp;ring_b.bmp;thunder_pang.bmp	0/0;5/7
soul_of_heaven_and_earth.str	148	60	75	3	14	19tex	0/0;5/6;5/7
soul_of_heaven_and_earth_buff.str	148	60	55	5	20	28tex	0/0;5/6;5/7
soul_revolve.str	148	60	65	5	60	7tex	0/0;5/7
soul_vc_strike_cast.str	148	60	40	17	50	14tex	0/0;5/7
soul_vc_strike_cast_bottom.str	148	60	40	3	10	sou_bottom_01.bmp;sou_bottom_02.bmp	0/0;5/7
soul_vc_strike_hit.str	148	60	16	9	38	sou_hit_00.bmp;sou_hit_01.bmp;sou_hit_02.bmp;sou_spark_01.bmp	0/0;5/7
soundblend.str	148	60	45	15	94	8tex	0/0;5/6;5/7
soundblend_cast.str	148	60	90	37	108	sou_note_01.tga;sou_note_02.tga;sou_ring_01.tga	0/0;5/6;5/7
soundblend_cast_bottom.str	148	60	91	5	12	15tex	0/0;5/6;5/7
soundblend_red.str	148	60	45	14	91	8tex	0/0;5/6;5/7
spark_blaster.str	148	60	47	7	30	spa_glow_02.bmp;spa_particle_00.bmp;spa_shield_00.bmp	0/0;5/7
spark_blaster_bottom.str	148	60	46	20	95	24tex	0/0;5/6;5/7
spear_step.str	148	60	21	6	63	freeze_ice_part.bmp;pikapika.bmp	5/7
spearboomerang.str	148	60	28	8	42	9tex	0/0;5/6;5/7
spearboomerang.str	148	60	30	8	47	7tex	0/0;5/6;5/7
spearstab.str	148	60	21	6	63	freeze_ice_part.bmp;pikapika.bmp	5/7
spell.str	148	60	100	10	246	light_bang_a.bmp;light_bang_b.bmp;pika02.bmp	0/0;5/7
spell_enchanting.str	148	60	59	11	48	8tex	0/0;5/6;5/7
spiral_pierce_max.str	148	60	29	13	46	26tex	0/0;5/6;5/7
spiral_pierce_max_aura.str	148	60	19	4	9	6tex	0/0;5/7
spiral_pierce_max_aura_bottom.str	148	60	5	2	3	spi_circlealpha.tga	0/0;5/7
spiral_shooting.str	148	60	43	14	45	20tex	0/0;5/7
spotlight.str	148	60	150	37	328	12tex	0/0;5/7
spotlight2.str	148	60	150	6	57	backlight1.bmp;ring_star2.tga;spol.bmp;ssgg.bmp	0/0;5/7
spring.str	148	60	62	17	358	9tex	0/0;5/7
sr_flashcombo.str	148	60	165	25	406	10tex	0/0;5/7
ssnnnn2.str	148	60	200	25	176	36tex	0/0;5/6;5/7
stay2.str	148	60	95	12	105	6tex	0/0;5/7
steal_coin.str	148	60	90	5	114	coin_a.bmp;coin_b.bmp;coin_c.bmp;coin_e.bmp;pocket.bmp	0/0;2/1
stonecurse.str	148	60	75	17	318	magician_strorn_a.bmp;magician_strorn_b.bmp;round_sphere.bmp;safeline.bmp	0/0;5/7
stoneofint.str	148	60	120	5	316	soi.bmp;soi1.bmp;ston_of_intelligence.bmp	5/7
storm gust.str	148	60	254	41	3693	11tex	0/0;5/7
storm_min.str	148	60	254	24	2405	puyan.bmp;snow_a.bmp;snow_b.bmp;twirl_soft.bmp	0/0;5/7
stormcannon.str	148	60	48	3	6	8tex	0/0;5/6;5/7
stormcannon_bottom.str	148	60	48	3	8	7tex	0/0;5/7
stormgust.str	148	60	254	41	3693	11tex	0/0;5/7
stormslash_1.str	148	60	60	4	18	14tex	0/0;2/1;5/7;6/6
stormslash_2.str	148	60	60	7	35	14tex	0/0;2/1;5/7;6/6
stormslash_3.str	148	60	60	10	52	14tex	0/0;2/1;5/7;6/6
stormslash_4.str	148	60	60	13	69	14tex	0/0;2/1;5/7;6/6
stormslash_5.str	148	60	60	16	86	14tex	0/0;2/1;5/7;6/6
strangelights.str	148	60	80	4	137	strangelights_1.bmp;strangelights_2.bmp;strangelights_3.bmp	0/0;5/7
strangelights.str	148	60	80	4	137	strangelights_1.bmp;strangelights_2.bmp;strangelights_3.bmp	0/0;5/7
